timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
11000,PRODUCT_D,10015,25,10014,5,10013,21,10018,25,10019,5,10020,21,10017.17,0
11000,PRODUCT_D_OPTION,317,12,316,11,315,16,319,12,320,11,321,16,318.0,0
11000,PRODUCT_E,2039,6,2038,17,2037,8,2041,6,2042,17,2043,8,2040.76,0
11100,PRODUCT_A,9997,15,9996,7,9995,13,9999,15,10000,7,10001,13,9998.35,0
11100,PRODUCT_B,4982,7,4981,6,4980,19,4984,7,4985,6,4986,19,4983.32,0
11100,X,1490,23,1489,21,1488,12,1491,23,1492,21,1493,12,1490.97,0
11100,Y,798,12,797,13,796,30,799,12,800,13,801,30,798.77,0
11100,Z,2998,10,2997,25,2996,12,3000,10,3001,25,3002,12,2999.83,0
11100,PRODUCT_C,14105,12,14104,27,14103,27,14108,12,14109,27,14110,27,14106.85,0
11100,PRODUCT_D,10013,19,10012,10,10011,6,10016,19,10017,10,10018,6,10015.33,0
11100,PRODUCT_D_OPTION,362,13,361,13,360,7,364,13,365,13,366,7,363.19,0
11100,PRODUCT_E,2036,11,2035,7,2034,9,2038,11,2039,7,2040,9,2037.96,0
11200,PRODUCT_A,9997,14,9996,6,9995,11,9999,14,10000,6,10001,11,9998.12,0
11200,PRODUCT_B,4981,12,4980,12,4979,20,4983,12,4984,12,4985,20,4982.67,0
11200,X,1490,19,1489,8,1488,22,1491,19,1492,8,1493,22,1491.24,0
11200,Y,799,30,798,6,797,15,800,30,801,6,802,15,799.57,0
11200,Z,2996,25,2995,7,2994,11,2998,25,2999,7,3000,11,2997.39,0
11200,PRODUCT_C,14135,20,14134,8,14133,19,14138,20,14139,8,14140,19,14136.55,0
11200,PRODUCT_D,10012,7,10011,20,10010,11,10015,7,10016,20,10017,11,10013.51,0
11200,PRODUCT_D_OPTION,366,8,365,11,364,20,368,8,369,11,370,20,368.0,0
11200,PRODUCT_E,2037,14,2036,5,2035,18,2039,14,2040,5,2041,18,2038.18,0
11300,PRODUCT_A,9998,8,9997,19,9996,11,10000,8,10001,19,10002,11,9999.99,0
11300,PRODUCT_B,4980,19,4979,5,4978,13,4982,19,4983,5,4984,13,4981.88,0
11300,X,1493,29,1492,18,1491,24,1494,29,1495,18,1496,24,1493.58,0
11300,Y,799,13,798,20,797,25,800,13,801,20,802,25,800.04,0
11300,Z,2996,10,2995,15,2994,21,2998,10,2999,15,3000,21,2997.12,0
11300,PRODUCT_C,14193,20,14192,21,14191,14,14196,20,14197,21,14198,14,14195.28,0
11300,PRODUCT_D,10010,25,10009,14,10008,13,10013,25,10014,14,10015,13,10012.36,0
11300,PRODUCT_D_OPTION,367,12,366,15,365,13,369,12,370,15,371,13,368.78,0
11300,PRODUCT_E,2035,14,2034,19,2033,8,2037,14,2038,19,2039,8,2036.08,0
11400,PRODUCT_A,10004,10,10003,20,10002,5,10006,10,10007,20,10008,5,10005.17,0
11400,PRODUCT_B,4979,15,4978,20,4977,20,4981,15,4982,20,4983,20,4980.7,0
11400,X,1494,10,1493,10,1492,7,1495,10,1496,10,1497,7,1495.36,0
11400,Y,797,29,796,18,795,26,798,29,799,18,800,26,798.0,0
11400,Z,2996,14,2995,8,2994,19,2998,14,2999,8,3000,19,2997.71,0
11400,PRODUCT_C,14198,15,14197,25,14196,26,14201,15,14202,25,14203,26,14200.25,0
11400,PRODUCT_D,10012,22,10011,10,10010,11,10015,22,10016,10,10017,11,10013.58,0
11400,PRODUCT_D_OPTION,406,8,405,12,404,11,408,8,409,12,410,11,407.57,0
11400,PRODUCT_E,2034,14,2033,14,2032,15,2036,14,2037,14,2038,15,2035.91,0
11500,PRODUCT_A,9995,20,9994,8,9993,14,9997,20,9998,8,9999,14,9996.83,0
11500,PRODUCT_B,4982,11,4981,9,4980,15,4984,11,4985,9,4986,15,4983.7,0
11500,X,1494,10,1493,11,1492,29,1495,10,1496,11,1497,29,1495.46,0
11500,Y,795,17,794,30,793,10,796,17,797,30,798,10,796.45,0
11500,Z,2996,10,2995,24,2994,10,2998,10,2999,24,3000,10,2997.98,0
11500,PRODUCT_C,14166,15,14165,21,14164,20,14169,15,14170,21,14171,20,14167.59,0
11500,PRODUCT_D,10011,25,10010,24,10009,18,10014,25,10015,24,10016,18,10013.25,0
11500,PRODUCT_D_OPTION,424,13,423,12,422,13,426,13,427,12,428,13,425.37,0
11500,PRODUCT_E,2038,20,2037,14,2036,16,2040,20,2041,14,2042,16,2039.32,0
11600,PRODUCT_A,9997,9,9996,14,9995,15,9999,9,10000,14,10001,15,9998.72,0
11600,PRODUCT_B,4985,16,4984,15,4983,19,4987,16,4988,15,4989,19,4986.13,0
11600,X,1493,14,1492,18,1491,23,1494,14,1495,18,1496,23,1494.0,0
11600,Y,795,17,794,29,793,18,796,17,797,29,798,18,796.23,0
11600,Z,2996,5,2995,17,2994,6,2998,5,2999,17,3000,6,2997.38,0
11600,PRODUCT_C,14126,18,14125,16,14124,25,14129,18,14130,16,14131,25,14127.82,0
11600,PRODUCT_D,10010,9,10009,19,10008,13,10013,9,10014,19,10015,13,10012.05,0
11600,PRODUCT_D_OPTION,403,5,402,11,401,11,405,5,406,11,407,11,404.69,0
11600,PRODUCT_E,2039,13,2038,14,2037,16,2041,13,2042,14,2043,16,2040.55,0
11700,PRODUCT_A,10003,5,10002,15,10001,18,10005,5,10006,15,10007,18,10004.09,0
11700,PRODUCT_B,4982,17,4981,15,4980,11,4984,17,4985,15,4986,11,4983.85,0
11700,X,1494,30,1493,11,1492,24,1495,30,1496,11,1497,24,1495.49,0
11700,Y,795,21,794,19,793,13,796,21,797,19,798,13,795.5,0
11700,Z,2999,8,2998,7,2997,12,3001,8,3002,7,3003,12,3000.13,0
11700,PRODUCT_C,14100,10,14099,15,14098,28,14103,10,14104,15,14105,28,14101.87,0
11700,PRODUCT_D,10012,20,10011,23,10010,20,10015,20,10016,23,10017,20,10013.6,0
11700,PRODUCT_D_OPTION,413,6,412,17,411,20,415,6,416,17,417,20,414.94,0
11700,PRODUCT_E,2038,12,2037,13,2036,17,2040,12,2041,13,2042,17,2039.63,0
11800,PRODUCT_A,9997,6,9996,8,9995,6,9999,6,10000,8,10001,6,9998.66,0
11800,PRODUCT_B,4985,15,4984,13,4983,16,4987,15,4988,13,4989,16,4986.36,0
11800,X,1493,19,1492,14,1491,8,1494,19,1495,14,1496,8,1494.46,0
11800,Y,795,20,794,9,793,28,796,20,797,9,798,28,795.94,0
11800,Z,3000,7,2999,15,2998,18,3002,7,3003,15,3004,18,3001.33,0
11800,PRODUCT_C,14087,9,14086,9,14085,23,14090,9,14091,9,14092,23,14088.64,0
11800,PRODUCT_D,10012,14,10011,23,10010,11,10015,14,10016,23,10017,11,10013.92,0
11800,PRODUCT_D_OPTION,380,7,379,19,378,12,382,7,383,19,384,12,381.75,0
11800,PRODUCT_E,2041,15,2040,13,2039,14,2043,15,2044,13,2045,14,2042.07,0
11900,PRODUCT_A,9997,5,9996,9,9995,7,9999,5,10000,9,10001,7,9998.91,0
11900,PRODUCT_B,4982,15,4981,16,4980,19,4984,15,4985,16,4986,19,4983.11,0
11900,X,1492,28,1491,11,1490,10,1493,28,1494,11,1495,10,1492.66,0
11900,Y,793,15,792,19,791,12,794,15,795,19,796,12,793.79,0
11900,Z,2999,19,2998,16,2997,15,3001,19,3002,16,3003,15,3000.62,0
11900,PRODUCT_C,14098,11,14097,26,14096,27,14101,11,14102,26,14103,27,14099.85,0
11900,PRODUCT_D,10013,13,10012,13,10011,24,10016,13,10017,13,10018,24,10015.32,0
11900,PRODUCT_D_OPTION,374,5,373,9,372,8,376,5,377,9,378,8,375.61,0
11900,PRODUCT_E,2043,18,2042,18,2041,17,2045,18,2046,18,2047,17,2044.86,0
12000,PRODUCT_A,9999,20,9998,6,9997,6,10001,20,10002,6,10003,6,10000.29,0
12000,PRODUCT_B,4980,16,4979,5,4978,18,4982,16,4983,5,4984,18,4981.48,0
12000,X,1490,6,1489,21,1488,30,1491,6,1492,21,1493,30,1490.93,0
12000,Y,791,15,790,30,789,22,792,15,793,30,794,22,792.46,0
12000,Z,3000,20,2999,14,2998,23,3002,20,3003,14,3004,23,3001.8,0
12000,PRODUCT_C,14064,15,14063,25,14062,7,14067,15,14068,25,14069,7,14065.51,0
12000,PRODUCT_D,10018,7,10017,23,10016,7,10021,7,10022,23,10023,7,10019.71,0
12000,PRODUCT_D_OPTION,380,8,379,10,378,7,382,8,383,10,384,7,381.42,0
12000,PRODUCT_E,2043,19,2042,11,2041,7,2045,19,2046,11,2047,7,2044.66,0
12100,PRODUCT_A,9995,18,9994,13,9993,19,9997,18,9998,13,9999,19,9996.28,0
12100,PRODUCT_B,4983,19,4982,9,4981,15,4985,19,4986,9,4987,15,4984.53,0
12100,X,1490,7,1489,10,1488,25,1491,7,1492,10,1493,25,1491.11,0
12100,Y,795,23,794,15,793,19,796,23,797,15,798,19,795.63,0
12100,Z,3000,21,2999,18,2998,5,3002,21,3003,18,3004,5,3001.52,0
12100,PRODUCT_C,14098,17,14097,23,14096,14,14101,17,14102,23,14103,14,14099.84,0
12100,PRODUCT_D,10021,5,10020,24,10019,17,10024,5,10025,24,10026,17,10023.47,0
12100,PRODUCT_D_OPTION,384,5,383,5,382,12,386,5,387,5,388,12,385.79,0
12100,PRODUCT_E,2042,15,2041,18,2040,9,2044,15,2045,18,2046,9,2043.37,0
12200,PRODUCT_A,9999,13,9998,12,9997,15,10001,13,10002,12,10003,15,10000.66,0
12200,PRODUCT_B,4979,19,4978,11,4977,16,4981,19,4982,11,4983,16,4980.05,0
12200,X,1492,27,1491,23,1490,9,1493,27,1494,23,1495,9,1493.01,0
12200,Y,793,11,792,29,791,9,794,11,795,29,796,9,794.37,0
12200,Z,2999,11,2998,14,2997,10,3001,11,3002,14,3003,10,3000.74,0
12200,PRODUCT_C,14129,8,14128,5,14127,22,14132,8,14133,5,14134,22,14131.19,0
12200,PRODUCT_D,10022,24,10021,6,10020,9,10025,24,10026,6,10027,9,10024.16,0
12200,PRODUCT_D_OPTION,380,16,379,7,378,15,382,16,383,7,384,15,381.08,0
12200,PRODUCT_E,2040,15,2039,12,2038,11,2042,15,2043,12,2044,11,2041.19,0
12300,PRODUCT_A,9995,11,9994,14,9993,10,9997,11,9998,14,9999,10,9996.37,0
12300,PRODUCT_B,4980,18,4979,13,4978,12,4982,18,4983,13,4984,12,4981.2,0
12300,X,1492,11,1491,29,1490,16,1493,11,1494,29,1495,16,1493.09,0
12300,Y,793,5,792,9,791,19,794,5,795,9,796,19,793.73,0
12300,Z,2999,8,2998,17,2997,5,3001,8,3002,17,3003,5,3000.13,0
12300,PRODUCT_C,14106,19,14105,28,14104,28,14109,19,14110,28,14111,28,14107.67,0
12300,PRODUCT_D,10023,11,10022,17,10021,6,10026,11,10027,17,10028,6,10024.84,0
12300,PRODUCT_D_OPTION,356,19,355,19,354,17,358,19,359,19,360,17,357.99,0
12300,PRODUCT_E,2034,11,2033,11,2032,17,2036,11,2037,11,2038,17,2035.51,0
12400,PRODUCT_A,10001,8,10000,7,9999,10,10003,8,10004,7,10005,10,10002.66,0
12400,PRODUCT_B,4977,8,4976,10,4975,11,4979,8,4980,10,4981,11,4978.7,0
12400,X,1494,8,1493,20,1492,28,1495,8,1496,20,1497,28,1494.93,0
12400,Y,792,24,791,16,790,28,793,24,794,16,795,28,793.46,0
12400,Z,3000,15,2999,18,2998,11,3002,15,3003,18,3004,11,3001.91,0
12400,PRODUCT_C,14153,11,14152,7,14151,30,14156,11,14157,7,14158,30,14155.06,0
12400,PRODUCT_D,10025,21,10024,16,10023,20,10028,21,10029,16,10030,20,10027.06,0
12400,PRODUCT_D_OPTION,367,13,366,8,365,19,369,13,370,8,371,19,368.73,0
12400,PRODUCT_E,2039,5,2038,5,2037,17,2041,5,2042,5,2043,17,2040.17,0
12500,PRODUCT_A,9999,18,9998,17,9997,8,10001,18,10002,17,10003,8,10000.01,0
12500,PRODUCT_B,4977,16,4976,16,4975,14,4979,16,4980,16,4981,14,4978.41,0
12500,X,1494,7,1493,18,1492,25,1495,7,1496,18,1497,25,1495.06,0
12500,Y,792,14,791,12,790,27,793,14,794,12,795,27,793.04,0
12500,Z,3000,7,2999,25,2998,25,3002,7,3003,25,3004,25,3001.07,0
12500,PRODUCT_C,14164,30,14163,17,14162,20,14167,30,14168,17,14169,20,14165.8,0
12500,PRODUCT_D,10028,5,10027,13,10026,25,10031,5,10032,13,10033,25,10029.62,0
12500,PRODUCT_D_OPTION,381,15,380,6,379,9,383,15,384,6,385,9,382.66,0
12500,PRODUCT_E,2037,12,2036,10,2035,5,2039,12,2040,10,2041,5,2038.04,0
12600,PRODUCT_A,10005,9,10004,9,10003,9,10007,9,10008,9,10009,9,10006.85,0
12600,PRODUCT_B,4977,20,4976,6,4975,6,4979,20,4980,6,4981,6,4978.05,0
12600,X,1493,24,1492,30,1491,11,1494,24,1495,30,1496,11,1494.42,0
12600,Y,794,28,793,26,792,14,795,28,796,26,797,14,794.85,0
12600,Z,2999,16,2998,24,2997,18,3001,16,3002,24,3003,18,3000.96,0
12600,PRODUCT_C,14183,10,14182,18,14181,10,14186,10,14187,18,14188,10,14184.71,0
12600,PRODUCT_D,10027,10,10026,21,10025,9,10030,10,10031,21,10032,9,10028.9,0
12600,PRODUCT_D_OPTION,364,10,363,16,362,8,366,10,367,16,368,8,365.43,0
12600,PRODUCT_E,2033,10,2032,5,2031,20,2035,10,2036,5,2037,20,2034.56,0
12700,PRODUCT_A,9999,11,9998,14,9997,17,10001,11,10002,14,10003,17,10000.84,0
12700,PRODUCT_B,4980,16,4979,13,4978,15,4982,16,4983,13,4984,15,4981.44,0
12700,X,1498,5,1497,30,1496,5,1499,5,1500,30,1501,5,1498.51,0
12700,Y,793,15,792,5,791,20,794,15,795,5,796,20,794.0,0
12700,Z,3001,6,3000,9,2999,18,3003,6,3004,9,3005,18,3002.49,0
12700,PRODUCT_C,14189,6,14188,22,14187,17,14192,6,14193,22,14194,17,14190.68,0
12700,PRODUCT_D,10024,24,10023,21,10022,10,10027,24,10028,21,10029,10,10026.45,0
12700,PRODUCT_D_OPTION,362,10,361,8,360,5,364,10,365,8,366,5,363.28,0
12700,PRODUCT_E,2031,16,2030,12,2029,7,2033,16,2034,12,2035,7,2032.01,0
12800,PRODUCT_A,10003,18,10002,7,10001,8,10005,18,10006,7,10007,8,10004.1,0
12800,PRODUCT_B,4978,20,4977,19,4976,18,4980,20,4981,19,4982,18,4979.82,0
12800,X,1500,22,1499,19,1498,9,1501,22,1502,19,1503,9,1501.24,0
12800,Y,794,24,793,30,792,25,795,24,796,30,797,25,795.28,0
12800,Z,3001,5,3000,14,2999,20,3003,5,3004,14,3005,20,3002.95,0
12800,PRODUCT_C,14210,20,14209,13,14208,9,14213,20,14214,13,14215,9,14211.68,0
12800,PRODUCT_D,10026,15,10025,22,10024,16,10029,15,10030,22,10031,16,10028.18,0
12800,PRODUCT_D_OPTION,374,8,373,20,372,20,376,8,377,20,378,20,375.19,0
12800,PRODUCT_E,2027,11,2026,9,2025,12,2029,11,2030,9,2031,12,2028.6,0
12900,PRODUCT_A,9995,9,9994,9,9993,12,9997,9,9998,9,9999,12,9996.09,0
12900,PRODUCT_B,4978,7,4977,8,4976,17,4980,7,4981,8,4982,17,4979.68,0
12900,X,1501,14,1500,24,1499,8,1502,14,1503,24,1504,8,1501.53,0
12900,Y,793,12,792,12,791,13,794,12,795,12,796,13,794.0,0
12900,Z,3002,10,3001,14,3000,15,3004,10,3005,14,3006,15,3003.31,0
12900,PRODUCT_C,14164,27,14163,19,14162,26,14167,27,14168,19,14169,26,14165.89,0
12900,PRODUCT_D,10027,23,10026,21,10025,21,10030,23,10031,21,10032,21,10028.63,0
12900,PRODUCT_D_OPTION,384,13,383,9,382,15,386,13,387,9,388,15,385.68,0
12900,PRODUCT_E,2030,18,2029,16,2028,9,2032,18,2033,16,2034,9,2031.93,0
13000,PRODUCT_A,9998,6,9997,17,9996,6,10000,6,10001,17,10002,6,9999.63,0
13000,PRODUCT_B,4979,11,4978,10,4977,5,4981,11,4982,10,4983,5,4980.94,0
13000,X,1499,9,1498,25,1497,6,1500,9,1501,25,1502,6,1500.28,0
13000,Y,794,30,793,12,792,10,795,30,796,12,797,10,795.15,0
13000,Z,3001,17,3000,15,2999,5,3003,17,3004,15,3005,5,3002.31,0
13000,PRODUCT_C,14130,23,14129,20,14128,20,14133,23,14134,20,14135,20,14132.07,0
13000,PRODUCT_D,10028,16,10027,11,10026,25,10031,16,10032,11,10033,25,10029.85,0
13000,PRODUCT_D_OPTION,391,17,390,19,389,11,393,17,394,19,395,11,392.74,0
13000,PRODUCT_E,2030,19,2029,13,2028,19,2032,19,2033,13,2034,19,2031.67,0
13100,PRODUCT_A,9999,8,9998,13,9997,15,10001,8,10002,13,10003,15,10000.97,0
13100,PRODUCT_B,4979,15,4978,10,4977,13,4981,15,4982,10,4983,13,4980.43,0
13100,X,1497,15,1496,30,1495,20,1498,15,1499,30,1500,20,1497.87,0
13100,Y,794,29,793,22,792,19,795,29,796,22,797,19,794.83,0
13100,Z,3004,8,3003,15,3002,21,3006,8,3007,15,3008,21,3005.81,0
13100,PRODUCT_C,14134,13,14133,7,14132,30,14137,13,14138,7,14139,30,14136.23,0
13100,PRODUCT_D,10029,16,10028,18,10027,25,10032,16,10033,18,10034,25,10030.94,0
13100,PRODUCT_D_OPTION,400,5,399,9,398,8,402,5,403,9,404,8,401.99,0
13100,PRODUCT_E,2027,12,2026,19,2025,8,2029,12,2030,19,2031,8,2028.74,0
13200,PRODUCT_A,10004,8,10003,14,10002,9,10006,8,10007,14,10008,9,10005.24,0
13200,PRODUCT_B,4977,16,4976,14,4975,19,4979,16,4980,14,4981,19,4978.79,0
13200,X,1497,18,1496,22,1495,7,1498,18,1499,22,1500,7,1498.47,0
13200,Y,794,21,793,10,792,17,795,21,796,10,797,17,794.57,0
13200,Z,3006,21,3005,11,3004,9,3008,21,3009,11,3010,9,3007.03,0
13200,PRODUCT_C,14173,26,14172,12,14171,29,14176,26,14177,12,14178,29,14175.07,0
13200,PRODUCT_D,10028,5,10027,11,10026,16,10031,5,10032,11,10033,16,10029.54,0
13200,PRODUCT_D_OPTION,411,9,410,6,409,16,413,9,414,6,415,16,412.26,0
13200,PRODUCT_E,2025,12,2024,10,2023,16,2027,12,2028,10,2029,16,2026.32,0
13300,PRODUCT_A,9993,10,9992,8,9991,10,9995,10,9996,8,9997,10,9994.96,0
13300,PRODUCT_B,4977,12,4976,9,4975,18,4979,12,4980,9,4981,18,4978.67,0
13300,X,1497,11,1496,13,1495,6,1498,11,1499,13,1500,6,1498.09,0
13300,Y,793,17,792,14,791,17,794,17,795,14,796,17,794.44,0
13300,Z,3002,21,3001,18,3000,20,3004,21,3005,18,3006,20,3003.48,0
13300,PRODUCT_C,14155,19,14154,15,14153,9,14158,19,14159,15,14160,9,14157.3,0
13300,PRODUCT_D,10027,14,10026,5,10025,7,10030,14,10031,5,10032,7,10028.52,0
13300,PRODUCT_D_OPTION,423,13,422,14,421,11,425,13,426,14,427,11,424.69,0
13300,PRODUCT_E,2022,7,2021,6,2020,18,2024,7,2025,6,2026,18,2023.32,0
13400,PRODUCT_A,10001,9,10000,9,9999,20,10003,9,10004,9,10005,20,10002.97,0
13400,PRODUCT_B,4977,10,4976,12,4975,17,4979,10,4980,12,4981,17,4978.86,0
13400,X,1498,30,1497,10,1496,25,1499,30,1500,10,1501,25,1498.79,0
13400,Y,794,18,793,17,792,23,795,18,796,17,797,23,795.26,0
13400,Z,3004,11,3003,12,3002,16,3006,11,3007,12,3008,16,3005.44,0
13400,PRODUCT_C,14184,7,14183,12,14182,13,14187,7,14188,12,14189,13,14185.61,0
13400,PRODUCT_D,10029,9,10028,17,10027,8,10032,9,10033,17,10034,8,10030.66,0
13400,PRODUCT_D_OPTION,430,9,429,11,428,19,432,9,433,11,434,19,431.94,0
13400,PRODUCT_E,2025,9,2024,13,2023,15,2027,9,2028,13,2029,15,2026.7,0
13500,PRODUCT_A,10000,5,9999,8,9998,14,10002,5,10003,8,10004,14,10001.77,0
13500,PRODUCT_B,4979,8,4978,20,4977,12,4981,8,4982,20,4983,12,4980.63,0
13500,X,1498,26,1497,19,1496,14,1499,26,1500,19,1501,14,1499.28,0
13500,Y,792,8,791,22,790,28,793,8,794,22,795,28,793.47,0
13500,Z,3002,24,3001,19,3000,9,3004,24,3005,19,3006,9,3003.51,0
13500,PRODUCT_C,14160,7,14159,29,14158,28,14163,7,14164,29,14165,28,14162.3,0
13500,PRODUCT_D,10028,15,10027,13,10026,6,10031,15,10032,13,10033,6,10030.34,0
13500,PRODUCT_D_OPTION,414,17,413,13,412,8,416,17,417,13,418,8,415.79,0
13500,PRODUCT_E,2021,19,2020,18,2019,10,2023,19,2024,18,2025,10,2022.41,0
13600,PRODUCT_A,10003,20,10002,14,10001,12,10005,20,10006,14,10007,12,10004.6,0
13600,PRODUCT_B,4977,8,4976,7,4975,16,4979,8,4980,7,4981,16,4978.74,0
13600,X,1499,12,1498,26,1497,20,1500,12,1501,26,1502,20,1499.93,0
13600,Y,791,27,790,18,789,18,792,27,793,18,794,18,792.02,0
13600,Z,3000,6,2999,25,2998,8,3002,6,3003,25,3004,8,3001.45,0
13600,PRODUCT_C,14119,29,14118,13,14117,28,14122,29,14123,13,14124,28,14120.73,0
13600,PRODUCT_D,10027,13,10026,13,10025,25,10030,13,10031,13,10032,25,10028.78,0
13600,PRODUCT_D_OPTION,417,15,416,18,415,13,419,15,420,18,421,13,418.61,0
13600,PRODUCT_E,2021,16,2020,7,2019,5,2023,16,2024,7,2025,5,2022.66,0
13700,PRODUCT_A,10001,8,10000,20,9999,12,10003,8,10004,20,10005,12,10002.14,0
13700,PRODUCT_B,4976,20,4975,12,4974,18,4978,20,4979,12,4980,18,4977.84,0
13700,X,1501,26,1500,13,1499,8,1502,26,1503,13,1504,8,1501.64,0
13700,Y,794,29,793,27,792,20,795,29,796,27,797,20,795.07,0
13700,Z,2999,22,2998,24,2997,23,3001,22,3002,24,3003,23,3000.4,0
13700,PRODUCT_C,14145,17,14144,24,14143,21,14148,17,14149,24,14150,21,14146.63,0
13700,PRODUCT_D,10026,17,10025,6,10024,24,10029,17,10030,6,10031,24,10028.22,0
13700,PRODUCT_D_OPTION,398,8,397,8,396,8,400,8,401,8,402,8,399.4,0
13700,PRODUCT_E,2023,8,2022,12,2021,16,2025,8,2026,12,2027,16,2024.12,0
13800,PRODUCT_A,9999,18,9998,17,9997,6,10001,18,10002,17,10003,6,10000.16,0
13800,PRODUCT_B,4977,16,4976,19,4975,19,4979,16,4980,19,4981,19,4978.49,0
13800,X,1501,23,1500,21,1499,6,1502,23,1503,21,1504,6,1502.11,0
13800,Y,795,17,794,30,793,25,796,17,797,30,798,25,795.83,0
13800,Z,3001,18,3000,5,2999,11,3003,18,3004,5,3005,11,3002.29,0
13800,PRODUCT_C,14169,23,14168,10,14167,5,14172,23,14173,10,14174,5,14171.41,0
13800,PRODUCT_D,10027,25,10026,15,10025,8,10030,25,10031,15,10032,8,10029.02,0
13800,PRODUCT_D_OPTION,382,14,381,18,380,5,384,14,385,18,386,5,383.73,0
13800,PRODUCT_E,2024,19,2023,13,2022,16,2026,19,2027,13,2028,16,2025.23,0
13900,PRODUCT_A,9997,16,9996,16,9995,12,9999,16,10000,16,10001,12,9998.44,0
13900,PRODUCT_B,4977,13,4976,19,4975,6,4979,13,4980,19,4981,6,4978.15,0
13900,X,1500,15,1499,19,1498,27,1501,15,1502,19,1503,27,1501.03,0
13900,Y,794,25,793,13,792,29,795,25,796,13,797,29,795.29,0
13900,Z,3000,10,2999,11,2998,22,3002,10,3003,11,3004,22,3001.88,0
13900,PRODUCT_C,14133,29,14132,22,14131,25,14136,29,14137,22,14138,25,14135.29,0
13900,PRODUCT_D,10026,15,10025,17,10024,16,10029,15,10030,17,10031,16,10028.0,0
13900,PRODUCT_D_OPTION,387,10,386,20,385,7,389,10,390,20,391,7,388.31,0
13900,PRODUCT_E,2024,15,2023,16,2022,12,2026,15,2027,16,2028,12,2025.91,0
14000,PRODUCT_A,9995,15,9994,14,9993,8,9997,15,9998,14,9999,8,9996.26,0
14000,PRODUCT_B,4976,7,4975,17,4974,15,4978,7,4979,17,4980,15,4977.78,0
14000,X,1499,24,1498,20,1497,25,1500,24,1501,20,1502,25,1499.87,0
14000,Y,795,10,794,29,793,17,796,10,797,29,798,17,796.26,0
14000,Z,3001,11,3000,13,2999,20,3003,11,3004,13,3005,20,3002.2,0
14000,PRODUCT_C,14113,16,14112,15,14111,30,14116,16,14117,15,14118,30,14115.25,0
14000,PRODUCT_D,10029,19,10028,16,10027,10,10032,19,10033,16,10034,10,10031.47,0
14000,PRODUCT_D_OPTION,387,10,386,15,385,5,389,10,390,15,391,5,388.68,0
14000,PRODUCT_E,2024,8,2023,11,2022,14,2026,8,2027,11,2028,14,2025.49,0
14100,PRODUCT_A,9999,14,9998,10,9997,17,10001,14,10002,10,10003,17,10000.59,0
14100,PRODUCT_B,4976,7,4975,11,4974,7,4978,7,4979,11,4980,7,4977.75,0
14100,X,1500,7,1499,27,1498,24,1501,7,1502,27,1503,24,1500.75,0
14100,Y,795,26,794,17,793,13,796,26,797,17,798,13,796.17,0
14100,Z,2998,9,2997,15,2996,22,3000,9,3001,15,3002,22,2999.69,0
14100,PRODUCT_C,14098,16,14097,17,14096,9,14101,16,14102,17,14103,9,14100.29,0
14100,PRODUCT_D,10031,17,10030,8,10029,14,10034,17,10035,8,10036,14,10033.1,0
14100,PRODUCT_D_OPTION,371,7,370,15,369,12,373,7,374,15,375,12,372.01,0
14100,PRODUCT_E,2017,19,2016,6,2015,12,2019,19,2020,6,2021,12,2018.44,0
14200,PRODUCT_A,9998,9,9997,13,9996,5,10000,9,10001,13,10002,5,9999.42,0
14200,PRODUCT_B,4975,20,4974,12,4973,12,4977,20,4978,12,4979,12,4976.36,0
14200,X,1498,12,1497,12,1496,19,1499,12,1500,12,1501,19,1499.14,0
14200,Y,792,25,791,30,790,11,793,25,794,30,795,11,792.79,0
14200,Z,3000,9,2999,5,2998,14,3002,9,3003,5,3004,14,3001.31,0
14200,PRODUCT_C,14086,12,14085,5,14084,24,14089,12,14090,5,14091,24,14088.47,0
14200,PRODUCT_D,10028,20,10027,19,10026,18,10031,20,10032,19,10033,18,10030.12,0
14200,PRODUCT_D_OPTION,379,11,378,18,377,10,381,11,382,18,383,10,380.66,0
14200,PRODUCT_E,2017,17,2016,17,2015,13,2019,17,2020,17,2021,13,2018.39,0
14300,PRODUCT_A,10005,16,10004,13,10003,18,10007,16,10008,13,10009,18,10006.06,0
14300,PRODUCT_B,4973,16,4972,16,4971,12,4975,16,4976,16,4977,12,4974.76,0
14300,X,1499,15,1498,22,1497,16,1500,15,1501,22,1502,16,1500.22,0
14300,Y,792,7,791,27,790,9,793,7,794,27,795,9,793.03,0
14300,Z,2999,15,2998,12,2997,22,3001,15,3002,12,3003,22,3000.91,0
14300,PRODUCT_C,14037,23,14036,9,14035,8,14040,23,14041,9,14042,8,14039.45,0
14300,PRODUCT_D,10029,21,10028,20,10027,22,10032,21,10033,20,10034,22,10030.58,0
14300,PRODUCT_D_OPTION,360,15,359,8,358,12,362,15,363,8,364,12,362.0,0
14300,PRODUCT_E,2015,16,2014,12,2013,19,2017,16,2018,12,2019,19,2016.9,0
14400,PRODUCT_A,9997,13,9996,6,9995,19,9999,13,10000,6,10001,19,9998.17,0
14400,PRODUCT_B,4974,19,4973,20,4972,18,4976,19,4977,20,4978,18,4975.64,0
